.imp,age,race_ethn,year,var,pop,m,q,p,lx,d,L,t,e,c,s,se
2,10,White,2012,33929,2235419,0.015177915191738103,0.015063598183879433,0.9849364018161205,78335.47544902396,1180.0141257072537,77745.46838617034,591554.7349939381,7.5515560683471765,0.2166452455097604,0.7833547544902396,3.173424992529836e-4
2,11,White,2012,33121,2300106,0.014399771140982199,0.014296835560923421,0.9857031644390766,77155.4613233167,1103.078943166649,76603.92185173338,513809.2666077678,6.659402429786166,0.22844538676683301,0.771554613233167,3.125621793575685e-4
2,12,White,2012,33355,2347602,0.01420811534493496,0.014107892066060718,0.9858921079339393,76052.38238015005,1072.9388019859325,75515.91297915709,437205.3447560343,5.748739632779031,0.23947617619849948,0.7605238238015005,3.080935292767295e-4
2,13,White,2012,34103,2333789,0.014612717773543367,0.014506726424017282,0.9854932735759827,74979.44357816412,1087.7062754134677,74435.5904404574,361689.43177687743,4.823847904390296,0.2502055642183588,0.7497944357816412,3.037469790194417e-4
2,14,White,2012,33223,2339062,0.014203556810379546,0.01410339760582271,0.9858966023941773,73891.73730275065,1042.1245509656874,73370.6750272678,287253.8413364198,3.88749611014663,0.2610826269724934,0.7389173730275066,2.9934060469268497e-4
2,15,White,2012,31592,2354187,0.013419494713036814,0.013330053422324127,0.9866699465776759,72849.61275178497,971.0892297769315,72364.0681368965,213883.16630915206,2.935954746086299,0.27150387248215035,0.7284961275178496,2.951188851251366e-4
2,16,White,2012,28702,2382096,0.012049052599055622,0.01197689746528924,0.9880231025347107,71878.52352200804,1491.9659145070036,71132.54056475454,141519.0981722556,1.9688648463810576,0.2812147647799197,0.7187852352200803,2.9118493462048175e-4
2,17,White,2012,21679,2428758,0.008925961334970384,0.008886301941201366,0.9911136980587987,70386.55760750103,-0,70386.55760750103,70386.55760750103,1,0.2961344239249897,0.7038655760750103,2.851408761731948e-4
2,0,AI/AN,2013,5743,76341,0.07522825218427844,0.07250118352532745,0.9274988164746726,100000,7250.118352532736,96374.94082373363,1398721.3624253052,13.987213624253052,0,1,0
2,1,AI/AN,2013,2776,77434,0.03584988506340884,0.03521859379361092,0.9647814062063891,92749.88164746726,3266.5204061476397,91116.62144439344,1302346.4216015716,14.041488770321628,0.0725011835253273,0.9274988164746727,0.0021336202267487384
2,2,AI/AN,2013,2363,75655,0.03123389068799154,0.030753613191647197,0.9692463868083528,89483.36124131962,2751.936678703976,88107.39290196763,1211229.8001571782,13.535810270813604,0.10516638758680374,0.8948336124131963,0.0020584771226730427
